ï»¿id,income,health_cover,house,wc,phone,car,consumption
1056175,5,1,0,0,1,0,0
1056182,6,1,1,1,1,1,0
1056194,6,1,1,1,1,1,0
1056203,5,1,1,0,1,0,1
1056215,4,1,0,0,1,0,0
1056226,6,1,1,1,1,1,0
1056232,2,1,0,0,1,1,0
1056244,4,0,0,1,1,0,0
1056259,4,1,1,1,1,1,0
1056267,6,1,0,1,1,1,0
1056271,3,1,0,0,1,1,0
1056280,3,0,0,0,1,0,0
1056298,4,1,0,0,1,1,0
1056306,5,1,1,0,1,1,0
1056314,6,1,1,1,1,1,0
1056323,4,1,0,0,1,0,0
1056338,3,1,1,0,0,0,0
1056345,3,1,0,0,1,0,0
1056350,4,1,0,0,1,1,0
1056361,3,0,0,0,1,1,0
1056377,6,1,1,1,1,1,0
1056389,4,1,0,0,1,1,0
1056392,4,1,0,0,1,1,0
1056404,6,1,1,1,1,1,0
1056419,1,1,0,0,1,0,0
1056428,5,1,1,0,1,1,0
1056437,4,0,0,0,1,0,0
1056443,4,1,0,1,1,0,0
1056455,6,1,0,1,1,0,0
1056462,1,1,0,0,0,0,0
1056470,4,1,1,1,1,1,0
1056481,3,1,1,1,1,0,0
1056496,3,1,0,0,1,0,0
1056501,4,1,0,1,1,0,1
1056512,2,1,0,0,1,0,0
1056520,2,1,0,0,0,0,0
1056535,3,0,0,0,1,0,0
1056547,4,1,0,1,1,0,1
1056558,5,1,0,1,1,1,1
1056564,4,1,1,0,1,1,0
1056573,4,1,0,1,1,0,0
1056586,6,1,1,1,1,1,0
1056599,4,1,0,0,1,0,0
1056607,3,1,0,0,1,0,0
1056618,3,1,1,0,1,0,0
1056629,5,1,0,1,1,0,0
1056634,5,1,1,1,1,1,0
1056641,2,1,1,0,1,0,0
1056652,3,1,0,0,1,0,0
1056665,5,1,0,1,1,1,0
1056676,6,1,0,1,1,0,1
1056683,1,0,0,0,1,0,0
1056690,2,0,0,0,0,0,0
1056708,4,1,0,0,1,1,0
1056713,6,1,0,1,1,1,0
1056724,2,0,0,0,0,0,0
1056736,1,1,0,0,0,0,0
1056749,6,1,1,1,1,0,0
1056751,4,1,1,0,1,1,1
1056760,6,1,1,0,1,1,0
1056772,3,1,1,0,1,1,0
1056785,6,1,1,1,1,1,0
1056797,4,0,0,0,0,0,0
1056805,3,1,1,1,1,0,1
1056810,4,1,1,1,1,1,0
1056822,5,1,0,0,1,1,0
1056831,1,1,0,0,0,0,0
1056846,3,0,0,0,1,0,0
1056854,4,1,1,0,1,0,0
1056868,4,1,0,0,1,1,0
1056879,4,1,1,0,1,1,0
1056887,5,1,0,1,1,0,0
1056893,3,1,0,0,1,1,0
1056902,4,1,0,0,1,0,0
1056916,6,1,1,1,1,1,0
1056925,3,1,1,1,1,0,0
1056933,4,1,0,0,1,0,0
1056940,5,1,1,1,1,0,0
1056957,2,0,0,0,1,1,0
1056969,3,0,0,0,0,0,0
1056978,5,1,0,1,1,0,0
1056984,6,1,0,1,1,1,0
1056991,6,1,0,0,1,0,0
1057006,6,1,1,1,1,1,0
1057014,6,1,1,1,1,1,1
1057023,5,1,0,1,1,0,1
1057038,4,0,1,1,1,0,0
1057045,5,0,1,1,1,1,0
1057050,6,1,1,1,1,1,1
1057061,3,1,0,0,1,0,0
1057077,1,0,0,0,0,0,0
1057089,3,0,0,0,1,1,0
1057092,3,1,0,1,1,0,0
1057108,3,0,1,0,0,0,0
1057113,4,1,1,1,1,0,1
1057136,3,1,0,1,1,0,0
1057149,5,1,0,1,1,1,0
1057151,4,0,1,0,1,1,0
1057160,3,1,0,1,1,0,0
1057172,5,0,1,1,1,1,0
1057185,2,1,0,0,0,0,0
1057197,3,0,0,1,1,0,0
1057201,3,0,0,0,1,0,0
1057212,3,1,0,0,1,0,0
1057220,5,1,0,0,1,0,0
1057235,6,1,1,1,1,1,0
1057247,5,1,1,1,1,0,0
1057258,5,1,1,1,1,0,0
1057264,6,1,0,1,1,0,0
1057273,3,1,0,0,1,1,0
1057286,6,1,1,1,1,1,1
1057299,4,1,0,1,1,0,1
1057300,4,0,1,1,1,0,0
1057317,6,1,1,1,1,0,0
1057321,3,1,1,0,1,0,1
1057339,5,1,0,1,1,0,0
1057342,4,1,1,0,1,1,0
1057356,5,1,1,1,1,1,0
1057363,6,1,0,1,1,1,0
1057374,4,0,0,1,1,0,0
1057388,3,1,0,0,0,0,0
1057395,4,1,0,0,1,1,0
1057407,5,1,0,1,1,1,0
1057418,5,1,0,1,1,1,1
1057429,3,0,0,0,0,1,0
1057434,3,1,0,0,1,1,0
1057441,1,0,0,0,0,0,0
1057452,4,1,0,0,1,0,0
1057465,4,1,0,1,1,1,0
1057476,5,1,0,1,1,1,0
1057483,5,1,1,1,1,1,0
1057490,6,1,1,0,1,1,0
1057503,4,0,1,0,1,1,0
1057515,5,1,1,0,1,1,0
1057526,5,1,0,1,1,0,0
1057532,3,1,1,1,1,0,0
1057544,5,1,1,0,1,1,0
1057559,1,1,0,0,1,0,0
1057567,5,1,0,1,1,0,0
1057571,5,1,1,1,1,1,0
1057580,4,1,1,0,1,0,0
1057598,4,1,1,1,1,1,0
1057604,3,1,1,1,1,1,0
1057619,3,1,0,0,1,1,0
1057628,3,1,0,0,0,0,0
1057637,3,0,0,0,0,0,0
1057643,6,1,1,0,1,1,0
1057655,2,0,0,0,1,0,0
1057662,3,1,0,1,1,0,0
1057670,4,1,0,0,1,0,0
1057681,5,0,0,1,1,0,0
1057696,2,0,1,0,0,0,0
1057709,4,1,1,1,1,0,0
1057711,4,1,1,0,1,1,0
1057727,3,1,0,0,0,0,0
1057730,6,1,1,1,1,1,0
1057748,6,1,1,1,1,1,0
1057753,4,1,0,1,1,0,0
1057766,6,1,1,1,1,1,0
1057775,3,1,0,1,0,0,0
1057782,2,1,1,0,1,1,0
1057794,5,1,0,1,1,1,0
1057802,5,1,1,1,1,1,0
1057816,2,1,0,0,0,0,0
1057825,6,1,1,1,1,1,1
1057833,4,0,1,0,1,0,0
1057840,4,1,1,0,1,1,0
1057857,4,1,1,1,1,1,0
1057869,4,1,0,1,1,0,0
1057878,4,1,1,1,1,1,0
1057884,4,1,0,0,1,0,0
1057891,6,1,0,1,1,0,0
1057905,3,1,0,0,0,1,0
1057910,4,0,1,0,1,1,0
1057922,4,1,0,0,1,1,0
1057931,5,1,0,1,1,1,0
1057946,6,1,1,1,1,1,0
1057954,4,1,1,0,1,1,0
1057968,4,1,0,1,1,0,0
1057979,4,1,1,0,1,1,0
1057987,1,1,0,0,1,0,0
1057993,4,1,0,1,1,0,0
1058008,4,1,0,0,1,1,0
1058013,5,1,1,1,1,1,0
1058024,4,1,0,1,1,0,0
1058036,6,1,1,1,1,1,0
1058049,4,0,1,1,1,0,0
1058051,5,1,0,1,1,0,0
1058060,3,1,0,0,0,1,0
1058072,6,1,1,1,1,1,1
1058085,5,1,1,1,1,1,0
1058097,3,0,1,0,1,0,0
1058106,3,0,0,0,1,0,0
1058114,5,1,1,1,1,1,0
1058123,5,1,1,1,1,0,0
1058138,3,0,0,0,0,0,0
1058145,4,1,0,0,1,1,0
1058150,6,1,1,1,1,1,0
1058161,6,1,0,1,1,0,0
1058177,6,1,1,1,1,1,0
1058189,4,1,1,1,1,1,0
1058192,5,1,1,1,1,1,0
1058200,2,1,0,0,1,0,0
1058217,6,1,0,0,1,0,0
1058221,1,1,1,1,1,0,0
1058239,3,1,1,1,1,1,0
1058242,5,1,0,0,1,1,0
1058256,6,1,1,1,1,1,0
1058263,3,1,0,0,1,0,0
1058274,4,1,1,1,1,0,0
1058288,5,1,0,0,1,1,0
1058295,3,1,0,0,1,1,0
1058301,5,1,1,1,1,1,0
1058312,4,1,1,0,1,1,0
1058320,3,1,0,1,1,0,0
1058335,6,1,1,1,1,1,0
1058347,2,0,0,0,1,0,0
1058358,3,1,0,0,1,1,0
1058364,2,1,1,0,1,1,0
1058373,4,0,0,0,1,0,0
1058386,6,1,1,1,1,1,1
1058399,6,1,1,1,1,1,0
1058402,4,1,0,1,1,0,0
1058416,4,1,0,0,1,0,0
1058425,4,1,1,1,1,1,0
1058433,6,1,1,1,1,1,1
1058440,3,1,0,0,1,0,0
1058457,3,1,0,0,1,0,0
1058469,6,1,1,1,1,1,0
1058478,2,1,0,0,1,1,0
1058484,5,1,1,0,1,1,0
1058491,4,0,0,1,1,0,0
1058504,5,0,1,1,1,1,0
1058519,4,1,1,0,1,1,0
1058528,6,1,1,1,1,1,1
1058537,4,1,0,0,1,1,0
1058543,3,1,0,0,1,1,0
1058555,3,0,0,0,1,0,0
1058562,1,1,0,0,0,1,0
1058570,4,1,0,0,1,1,0
1058581,5,1,1,1,1,1,0
1058596,4,1,0,1,1,0,0
1058603,3,1,0,0,1,0,0
1058615,4,1,1,1,1,0,0
1058626,5,1,1,1,1,1,0
1058632,6,1,0,1,1,0,0
1058644,5,0,0,1,1,0,0
1058659,2,1,0,0,1,0,0
1058667,2,1,0,1,1,0,0
1058671,3,1,0,0,1,0,0
1058680,3,1,1,1,1,1,0
1058698,3,0,1,0,1,1,0
1058705,4,1,1,1,1,0,1
1058710,3,1,0,0,0,1,0
1058722,6,1,0,1,1,1,0
1058731,4,1,0,0,1,1,0
1058746,4,1,0,1,1,0,1
1058754,3,1,1,1,1,0,1
1058768,3,0,0,0,1,0,0
1058779,2,1,0,0,1,1,0
1058787,3,1,1,1,1,0,0
1058793,5,0,0,1,1,1,0
1058807,5,1,1,1,1,1,0
1058818,3,1,0,0,1,1,0
1058829,3,1,0,0,1,0,0
1058834,5,0,1,1,1,1,0
1058841,6,1,1,1,1,1,0
1058852,6,1,1,1,1,1,1
1058865,6,1,1,1,1,1,0
1058876,5,1,1,0,1,0,0
1058883,3,0,0,1,1,1,1
1058890,4,1,0,1,1,0,1
1058909,5,1,0,0,1,0,0
1058911,4,1,0,0,1,0,0
1058927,6,1,1,1,1,0,0
1058930,3,1,1,0,1,1,0
1058948,3,1,0,0,1,1,0
1058953,2,0,1,0,1,1,0
1058966,4,1,0,0,1,1,0
1058975,5,1,0,1,1,1,0
1058982,3,1,0,0,0,1,0
1058994,6,1,1,1,1,1,0
1059002,4,1,0,0,1,1,0
1059016,1,0,0,0,0,0,0
1059025,4,1,1,1,1,0,0
1059033,1,1,0,0,0,0,0
1059040,3,1,0,1,1,0,0
1059057,5,1,0,1,1,0,0
1059069,5,1,1,1,1,0,0
1059078,5,1,0,1,1,0,0
1059084,3,1,0,0,1,0,0
1059091,2,0,0,0,1,0,0
1059103,6,1,0,1,1,0,0
1059115,1,0,0,1,1,0,0
1059126,3,1,0,0,1,0,0
1059132,5,1,1,1,1,0,1
1059144,3,1,1,0,1,0,0
1059159,5,1,0,0,1,1,0
1059167,3,0,0,0,0,1,0
1059171,6,1,1,1,1,0,0
1059180,3,1,0,0,0,0,0
1059198,4,1,1,1,1,0,1
1059209,6,1,1,1,1,1,0
1059211,2,1,0,0,1,1,0
1059227,4,1,0,1,1,0,0
1059230,6,1,0,1,1,1,0
1059248,5,1,1,1,1,0,0
1059253,5,1,1,1,1,0,0
1059266,6,1,0,1,1,1,1
1059275,2,1,1,1,1,0,0
1059282,3,1,0,0,1,0,0
1059294,4,1,0,0,0,0,0
1059307,4,1,0,0,1,0,0
1059318,3,1,1,1,1,1,0
1059329,4,1,0,0,1,0,0
1059334,6,1,0,1,1,0,0
1059341,1,0,0,0,0,0,0
1059352,3,0,0,0,1,0,0
1059365,4,1,0,0,1,1,0
1059376,5,1,1,1,1,1,0
1059383,4,0,0,0,0,1,0
1059390,5,1,1,1,1,0,0
1059408,6,1,1,1,1,1,0
1059413,4,1,1,0,1,1,0
1059424,6,1,0,1,1,1,0
1059436,4,1,0,0,1,0,0
1059449,4,1,0,1,1,0,0
1059451,1,1,1,0,0,0,0
1059460,5,1,0,1,1,0,0
1059472,3,1,0,1,1,1,0
1059485,4,1,0,0,1,1,0
1059497,5,0,0,1,1,0,0
1059505,5,0,1,0,1,1,0
1059510,6,1,1,1,1,1,0
1059522,5,1,0,1,1,0,0
1059531,4,1,0,0,1,1,0
1059546,4,1,1,1,1,1,0
1059554,1,1,0,0,0,0,0
1059568,3,1,0,0,1,0,0
1059579,5,1,0,1,1,0,1
1059587,6,1,1,1,1,0,0
1059593,4,1,1,0,1,1,0
1059606,4,0,1,0,1,1,0
1059614,4,1,0,0,1,1,0
1059623,6,1,0,0,1,1,0
1059638,5,1,0,1,1,0,0
1059645,5,1,0,1,1,1,0
1059650,4,0,0,0,1,0,0
1059661,4,1,0,1,0,1,0
1059677,5,1,0,0,1,1,0
1059689,5,1,1,0,1,1,0
1059692,3,1,0,0,1,0,0
1059704,5,1,0,0,1,1,0
1059719,6,1,1,1,1,1,0
1059728,3,0,0,0,0,0,0
1059737,5,1,0,1,1,0,0
1059743,6,1,1,1,1,1,0
1059755,4,1,0,0,1,1,0
1059762,6,1,1,1,1,1,0
1059770,3,1,1,0,0,0,0
1059781,6,1,1,1,1,1,0
1059796,5,1,1,0,1,1,0
1059801,5,0,1,0,1,1,0
1059812,3,1,0,0,1,1,1
1059820,2,1,0,1,1,0,0
1059835,3,1,1,0,0,1,0
1059847,5,1,1,1,1,1,0
1059858,2,1,0,0,0,0,0
1059864,1,0,0,0,1,1,0
1059873,4,1,0,0,1,1,0
1059886,3,1,0,0,1,1,0
1059899,4,1,0,0,1,1,0
1059900,3,1,0,0,1,0,0
1059917,2,1,0,0,1,0,0
1059921,6,1,0,1,1,1,0
1059939,5,1,0,1,1,0,0
1059942,5,1,1,1,1,1,0
1059956,2,1,0,0,0,0,0
1059963,5,1,0,0,1,1,0
1059974,4,1,0,0,1,1,0
1059988,3,1,1,1,1,1,0
1059995,4,0,0,0,1,1,0
1060009,4,1,0,0,0,0,0
1060011,3,1,0,0,1,0,0
1060027,4,1,1,0,0,0,0
1060030,5,1,0,0,1,1,0
1060048,5,1,0,1,1,0,1
1060053,5,1,1,1,1,1,0
1060066,4,1,0,1,1,1,0
1060075,4,1,0,1,1,1,0
1060082,3,1,0,0,0,0,0
1060094,5,1,1,1,1,1,0
1060100,3,1,0,0,0,0,0
1060117,5,1,0,1,1,0,0
1060121,5,1,0,1,1,0,0
1060139,5,1,1,1,1,0,0
1060142,6,1,0,1,1,0,0
1060156,5,1,0,0,1,0,0
1060163,5,1,1,1,1,1,0
1060174,4,0,1,0,1,1,0
1060188,5,1,1,1,1,1,0
1060195,3,0,0,0,1,0,0
1060206,5,1,1,0,1,0,0
1060214,3,1,1,0,1,0,0
1060223,5,1,0,1,1,0,1
1060238,3,1,0,0,1,0,0
1060245,4,0,0,1,1,0,0
1060250,4,1,1,0,1,1,1
1060261,6,1,1,1,1,0,0
1060277,4,0,0,0,1,0,0
1060289,2,0,0,0,1,1,0
1060292,4,1,1,1,1,1,0
1060303,2,1,1,1,1,0,0
1060315,4,1,0,0,1,1,0
1060326,3,0,0,0,1,0,0
1060332,4,1,0,0,1,1,0
1060344,5,1,1,1,1,1,0
1060359,4,1,0,0,1,1,0
1060367,5,1,0,0,1,0,0
1060371,4,1,0,0,0,0,0
1060380,5,1,0,1,1,1,1
1060398,6,1,0,1,1,0,0
1060405,5,0,0,1,1,0,0
1060410,3,0,1,0,0,0,0
1060422,4,0,1,1,1,1,0
1060431,4,1,1,0,1,1,0
1060446,1,1,0,0,1,0,0
1060454,4,1,0,0,1,1,0
1060468,3,1,0,0,1,0,0
1060479,4,1,0,0,1,1,0
1060487,5,1,0,1,1,0,1
1060493,5,1,0,1,1,0,0
1060507,4,1,0,0,1,1,0
1060518,4,1,1,1,1,1,0
1060529,4,1,0,0,1,1,0
1060534,4,0,0,0,1,0,1
1060541,4,1,0,0,1,1,0
1060552,4,1,1,1,1,1,0
1060565,6,1,0,1,1,0,1
1060576,4,0,1,1,1,0,0
1060583,4,1,1,1,1,1,0
1060590,4,1,0,1,1,0,0
1060601,6,1,1,1,1,0,0
1060612,5,0,1,1,1,1,0
1060620,3,1,0,0,0,0,0
1060635,6,1,1,1,1,0,0
1060647,5,1,1,1,1,1,0
1060658,6,1,1,1,1,0,1
1060664,5,0,1,0,1,0,0
1060673,4,1,1,1,1,0,0
1060686,3,1,0,0,1,1,0
1060699,3,1,0,0,1,0,0
1060702,3,0,1,0,1,0,0
1060716,5,1,0,1,1,1,0
1060725,4,1,1,0,0,1,0
1060733,5,1,1,0,1,1,0
1060740,1,1,0,0,1,1,0
1060757,4,1,0,0,1,1,0
1060769,4,1,0,1,1,0,1
1060778,4,1,1,1,1,0,0
1060784,5,1,1,1,1,0,0
1060791,5,0,1,1,1,0,0
1060804,4,1,0,1,1,0,0
1060819,4,1,0,1,1,0,0
1060828,6,1,1,1,1,1,0
1060837,6,1,1,0,1,1,0
1060843,3,0,1,0,0,1,0
1060855,5,1,1,1,1,0,1
1060862,6,1,1,1,1,0,0
1060870,6,1,1,1,1,1,0
1060881,5,1,1,1,1,1,0
1060896,5,1,1,1,1,1,0
1060908,5,1,0,1,1,0,0
1060913,2,0,0,0,1,0,0
1060924,5,1,0,1,1,0,0
1060936,3,1,0,1,1,0,0
1060949,4,0,1,1,1,0,0
1060951,3,1,1,1,0,0,0
1060960,5,1,1,1,1,1,0
1060972,4,0,1,1,1,0,0
1060985,4,1,0,1,1,1,0
1060997,4,1,0,1,1,0,0
1061002,4,1,1,0,1,1,0
1061016,4,1,0,0,1,0,1
1061025,5,0,1,0,1,0,0
1061033,5,1,0,1,1,0,0
1061040,3,1,0,1,1,0,0
1061057,6,1,0,1,1,1,1
1061069,3,0,0,0,0,0,0
1061078,5,1,0,0,1,1,0
1061084,4,1,0,0,1,1,0
1061091,4,0,1,0,1,1,0
1061103,6,1,1,1,1,1,0
1061115,3,0,0,1,1,0,0
1061126,6,1,1,1,1,0,1
1061132,3,1,0,0,1,0,0
1061144,4,0,0,1,1,0,0
1061159,3,0,1,0,1,0,0
1061167,4,1,0,0,1,0,0
1061171,4,1,0,0,1,1,0
1061180,3,0,0,0,0,0,0
1061198,4,1,1,0,1,1,0
1061209,3,0,0,0,0,0,0
1061211,4,1,0,0,1,0,0
1061227,4,1,0,1,1,0,0
1061230,5,1,1,1,1,0,0
1061248,4,1,0,0,1,1,0
1061253,4,1,1,1,1,1,0
1061266,3,1,1,0,1,0,0
1061275,4,1,1,1,1,0,0
1061282,5,1,0,0,1,1,0
1061294,2,1,1,0,1,1,0
1061307,5,1,1,1,1,1,0
1061318,5,0,0,0,1,1,0
1061334,4,0,0,1,1,1,0
1061341,5,1,0,1,1,0,0
1061352,4,0,1,0,1,1,0
1061365,3,1,0,0,1,1,0
1061376,3,1,0,0,1,1,0
1061383,5,1,1,1,1,1,0
1061390,6,1,1,1,1,1,0
1061408,5,1,0,1,1,0,0
1061413,1,1,0,0,0,0,0
1061424,1,1,0,0,0,1,0
1061436,5,1,0,1,1,0,0
1061449,5,1,1,1,1,1,0
1061451,4,1,0,0,1,0,0
1061460,4,1,1,1,1,1,0
1061472,6,1,1,1,1,0,1
1061485,4,1,0,0,1,0,0
1061497,2,0,1,0,1,0,0
1061505,3,1,0,0,1,0,0
1061510,5,1,0,1,1,0,0
1061522,5,1,1,1,1,0,0
1061531,5,1,1,1,1,1,0
1061546,5,1,1,1,1,1,0
1061554,4,1,0,0,1,1,0
1061568,6,1,1,1,1,0,0
1061579,3,1,0,1,1,0,0
1061587,5,1,0,1,1,1,0
1061593,3,0,0,1,0,0,0
1061606,6,1,0,1,1,0,0
1061614,5,1,1,1,1,1,0
1061623,3,0,0,0,0,0,0
1061638,4,1,0,0,1,0,0
1061645,3,1,0,0,1,0,0
1061650,5,1,0,1,1,0,0
1061661,2,0,0,0,0,0,0
1061677,4,1,0,1,1,0,0
1061689,4,0,1,1,1,0,0
1061692,5,0,0,1,1,0,0
1061704,5,0,1,1,1,1,0
1061719,2,1,0,0,0,0,0
1061728,6,1,0,0,1,1,0
1061737,6,1,1,1,1,1,0
1061743,4,1,0,0,1,0,0
1061755,4,0,1,0,1,1,0
1061762,5,1,1,0,1,0,0
1061770,4,1,0,0,1,1,0
1061781,4,1,1,1,1,0,0
1061796,3,1,1,0,1,0,0
1061801,6,1,1,1,1,1,0
1061812,5,1,1,1,1,1,0
1061820,5,1,1,1,1,1,0
1061835,4,1,1,1,1,1,0
1061847,6,1,0,1,1,0,0
1061858,2,1,0,0,1,0,0
1061864,4,1,1,1,1,0,0
1061873,5,1,0,1,1,1,1
1061886,5,1,0,1,1,1,0
1061899,4,0,1,0,1,0,0
1061900,3,0,0,0,1,0,0
1061917,3,1,1,0,1,1,0
1061921,5,1,0,1,1,0,0
1061939,6,1,1,0,1,1,0
1061942,3,1,0,0,0,0,0
1061956,5,1,1,0,1,0,0
1061963,6,1,0,1,1,1,1
1061974,4,1,0,1,1,0,1
1061988,6,1,0,1,1,0,0
1061995,5,1,1,1,1,0,0
1062003,4,1,0,1,1,0,0
1062015,3,1,0,0,1,1,0
1062026,6,1,0,1,1,0,0
1062032,6,1,1,1,1,1,0
1062044,5,1,1,1,1,1,0
1062059,5,1,1,1,1,1,0
1062067,6,1,1,1,1,1,0
1062071,6,1,1,0,1,1,1
1062080,5,1,1,1,1,1,0
1062098,5,1,1,1,1,1,0
1062102,4,1,0,0,1,1,0
1062116,3,1,0,0,1,1,0
1062125,3,1,1,1,1,0,0
1062133,3,1,0,0,1,1,0
1062140,3,1,0,0,1,0,0
1062157,6,1,0,0,1,0,1
1062169,6,1,1,1,1,1,0
1062178,4,0,1,0,1,1,0
1062184,6,1,1,1,1,1,1
1062191,3,1,0,0,0,0,0
1062207,4,1,0,0,1,0,0
1062218,4,1,0,0,1,1,0
1062229,6,1,0,0,1,0,0
1062234,3,1,0,0,1,0,0
1062241,6,1,1,1,1,1,1
1062252,3,1,0,0,0,0,0
1062265,5,1,0,1,1,0,0
1062276,5,1,0,1,1,0,0
1062283,4,0,0,1,1,0,0
1062290,4,1,0,1,1,0,0
1062309,3,1,1,1,1,0,0
1062311,3,1,1,0,1,1,0
1062327,6,1,0,0,1,1,0
1062330,2,1,0,0,0,1,0
1062348,4,1,1,1,1,1,0
1062353,5,1,0,1,1,0,0
1062366,6,1,1,1,1,1,0
1062375,6,1,0,0,1,1,0
1062382,5,1,1,1,1,1,0
1062394,5,1,1,1,1,1,0
1062401,3,1,0,0,0,0,0
1062412,6,1,1,1,1,1,0
1062420,4,1,0,0,1,0,0
1062435,5,1,1,0,1,1,0
1062447,4,0,0,1,1,0,0
1062458,3,0,0,0,1,0,0
1062464,6,1,1,1,1,1,0
1062473,3,0,1,0,1,1,0
1062486,4,1,0,1,1,0,1
1062499,6,1,1,1,1,1,0
1062506,5,1,1,1,1,1,1
1062514,5,1,1,1,1,1,0
1062523,4,1,1,1,1,1,1
1062538,4,1,0,0,1,0,0
1062545,2,0,0,0,1,1,0
1062550,4,1,0,0,1,1,0
1062561,5,1,1,0,1,1,0
1062577,2,0,0,0,0,0,0
1062589,4,1,1,0,1,1,0
1062592,4,1,0,0,1,0,0
1062605,1,1,0,1,0,0,0
1062610,6,1,0,1,1,1,0
1062622,3,0,0,1,1,0,0
1062631,4,1,0,1,1,1,0
1062646,4,1,0,0,1,0,0
1062654,3,1,0,1,1,0,1
1062668,6,1,1,1,1,1,0
1062679,3,0,0,0,1,1,0
1062687,5,1,1,1,1,1,0
1062693,6,1,1,1,1,1,0
1062700,2,0,0,0,1,0,0
1062717,3,1,1,1,1,1,0
1062721,4,1,1,0,1,1,0
1062739,3,1,0,0,1,1,0
1062742,4,1,1,0,1,1,0
1062756,3,1,0,0,1,1,0
1062763,4,1,0,1,1,0,0
1062774,4,1,0,0,1,1,0
1062788,5,1,1,1,1,1,0
1062795,3,0,1,0,1,0,0
1062808,5,1,1,1,1,0,1
1062813,6,1,1,1,1,1,0
1062824,3,1,0,0,1,1,0
1062836,1,0,0,0,0,0,0
1062849,5,0,1,1,1,0,0
1062851,4,1,0,0,1,1,0
1062860,3,0,0,1,1,0,0
1062872,5,1,1,1,1,1,0
1062885,5,1,1,1,1,1,0
1062897,2,0,1,0,0,0,0
1062904,4,0,1,1,1,1,0
1062919,4,1,1,1,1,1,0
1062928,4,1,1,0,0,1,0
1062937,2,0,1,0,0,0,0
1062943,6,1,1,1,1,1,0
1062955,4,1,1,1,1,0,0
1062962,4,1,0,0,1,1,0
1062970,6,1,1,1,1,1,0
1062981,5,1,1,1,1,0,0
1062996,2,0,0,0,1,0,0
1063001,5,1,1,1,1,0,1
1063012,5,0,1,1,1,1,0
1063020,6,1,1,1,1,1,0
1063035,3,0,1,0,0,0,0
1063047,4,1,1,0,1,1,0
1063058,2,1,1,1,1,1,0
1063064,3,1,0,0,1,1,0
1063073,3,1,1,0,1,0,0
1063086,3,1,0,0,1,1,0
1063099,6,1,1,0,1,1,0
1063105,3,0,1,1,1,0,0
1063110,6,1,1,1,1,0,1
1063122,5,1,1,1,1,1,0
1063131,3,1,0,0,1,1,0
1063146,4,1,1,1,1,1,0
1063154,4,1,1,1,1,1,0
1063168,4,1,0,0,1,0,0
1063179,5,1,1,0,1,1,0
1063187,5,1,1,1,1,0,0
1063193,3,1,1,0,1,0,0
1063204,6,1,1,1,1,1,0
1063219,6,1,1,1,1,1,0
1063228,3,0,0,0,1,0,0
1063237,6,1,1,1,1,0,0
1063243,5,1,1,1,1,1,0
1063255,4,1,1,0,1,0,0
1063262,6,1,1,1,1,1,0
1063270,4,1,1,1,1,1,0
1063281,6,1,1,0,1,1,0
1063296,5,1,0,0,1,0,0
1063308,3,0,0,0,0,0,0
1063313,3,0,1,0,0,1,0
1063324,4,1,0,1,1,0,1
1063336,6,1,1,0,1,1,0
1063349,3,1,0,0,1,0,0
1063351,1,1,0,0,0,0,0
1063360,6,1,0,1,1,0,0
1063372,4,1,0,0,1,0,0
1063385,6,1,0,1,1,1,1
1063397,4,1,0,0,1,1,0
1063403,6,1,0,1,1,1,0
1063415,3,1,0,0,1,1,0
1063426,5,1,0,0,1,1,0
1063432,4,0,0,0,1,0,0
1063444,5,0,1,1,1,1,0
1063459,4,1,0,0,1,1,0
1063467,5,1,1,1,1,1,0
1063471,3,1,1,1,1,0,0
1063480,3,1,0,0,1,1,0
1063498,3,1,0,1,1,0,0
1063500,4,0,0,0,1,0,0
1063517,5,1,1,1,1,0,0
1063521,6,1,0,1,1,0,1
1063539,5,1,0,1,1,0,0
1063542,5,1,1,0,1,0,0
1063556,4,1,1,1,1,0,0
1063563,4,1,1,0,1,1,0
1063574,5,1,0,1,1,1,0
1063588,5,1,0,1,1,0,0
1063595,2,1,0,0,0,0,0
1063602,6,1,0,1,1,0,0
1063616,5,1,0,1,1,0,0
1063625,3,1,0,0,1,0,0
1063633,4,0,1,0,1,1,0
1063640,3,1,0,1,1,0,0
1063657,4,1,0,0,1,1,0
1063669,5,1,1,0,1,1,0
1063678,4,1,0,1,1,1,1
1063684,6,1,1,0,1,1,0
1063691,5,1,0,0,1,0,0
1063706,3,0,0,0,1,0,0
1063714,5,0,1,0,1,0,0
1063723,4,1,0,0,1,1,0
1063738,3,1,0,1,1,0,0
1063745,5,1,1,1,1,1,0
1063750,5,1,1,1,1,1,1
1063761,4,1,0,1,1,0,0
1063777,2,1,0,0,0,0,0
1063789,3,1,1,0,1,1,0
1063792,5,1,1,1,1,1,0
1063809,4,1,1,1,1,1,0
1063811,1,1,0,0,0,0,0
1063827,6,1,1,1,1,0,1
1063830,5,1,0,1,1,0,0
1063848,5,1,1,1,1,1,0
1063853,6,1,1,1,1,1,0
1063866,6,1,1,1,1,1,0
1063875,4,0,1,0,1,1,0
1063882,5,1,1,1,1,1,0
1063894,6,1,1,1,1,1,0
1063907,6,1,1,1,1,0,0
1063918,4,0,0,1,1,0,0
1063929,6,1,0,1,1,1,0
1063934,6,1,1,1,1,1,0
1063941,6,1,0,1,1,1,0
